Participant,Interaction,Hand,Bone,X,Y,Z,Time
3,1,L,l_pinky_finger_tip_marker,0.04239641,2.149867,-0.1119404,311.7067
3,1,R,b_r_wrist,0.2061089,2.03107,-0.1679398,311.7067
3,1,R,b_r_forearm_stub,0.2061089,2.03107,-0.1679398,311.7067
3,1,R,b_r_thumb0,0.2130283,2.055213,-0.1639792,311.7067
3,1,R,b_r_thumb1,0.2272977,2.075274,-0.1605785,311.7067
3,1,R,b_r_thumb2,0.2385668,2.105747,-0.1593338,311.7067
3,1,R,b_r_thumb3,0.2454173,2.13823,-0.1530176,311.7067
3,1,R,b_r_index1,0.2209536,2.11107,-0.1113439,311.7067
3,1,R,b_r_index2,0.2201231,2.144181,-0.0928653,311.7067
3,1,R,b_r_index3,0.2188271,2.166417,-0.08314242,311.7067
3,1,R,b_r_middle1,0.2003105,2.104108,-0.1063809,311.7067
3,1,R,b_r_middle2,0.1953728,2.138461,-0.08111723,311.7067
3,1,R,b_r_middle3,0.1914285,2.163037,-0.0693093,311.7067
3,1,R,b_r_ring1,0.1812914,2.09835,-0.1125166,311.7067
3,1,R,b_r_ring2,0.1756571,2.129926,-0.09033716,311.7067
3,1,R,b_r_ring3,0.1718233,2.153763,-0.07923558,311.7067
3,1,R,b_r_pinky0,0.1794097,2.058703,-0.1505551,311.7067
3,1,R,b_r_pinky1,0.1636051,2.092056,-0.1236896,311.7067
3,1,R,b_r_pinky2,0.1556807,2.115187,-0.1050905,311.7067
3,1,R,b_r_pinky3,0.1504622,2.134014,-0.09953655,311.7067
3,1,R,r_thumb_finger_tip_marker,0.2555678,2.160639,-0.1520179,311.7067
3,1,R,r_index_finger_tip_marker,0.2166694,2.185174,-0.07110982,311.7067
3,1,R,r_middle_finger_tip_marker,0.1877085,2.18221,-0.05371444,311.7067
3,1,R,r_ring_finger_tip_marker,0.169393,2.175156,-0.06779812,311.7067
3,1,R,r_pinky_finger_tip_marker,0.1471371,2.15469,-0.0929346,311.7067
3,1,L,b_l_wrist,-0.03662457,2.036254,-0.1822626,326.6766
3,1,L,b_l_forearm_stub,-0.03662457,2.036254,-0.1822626,326.6766
3,1,L,b_l_thumb0,-0.03922443,2.061481,-0.184078,326.6766
3,1,L,b_l_thumb1,-0.0525994,2.082421,-0.1835468,326.6766
3,1,L,b_l_thumb2,-0.06311134,2.112927,-0.1875421,326.6766
3,1,L,b_l_thumb3,-0.07088503,2.145813,-0.1873348,326.6766
3,1,L,b_l_index1,-0.03395046,2.128628,-0.1464381,326.6766
3,1,L,b_l_index2,-0.02874378,2.159956,-0.1257043,326.6766
3,1,L,b_l_index3,-0.02455466,2.181055,-0.1143922,326.6766
3,1,L,b_l_middle1,-0.01438556,2.119514,-0.1406594,326.6766
3,1,L,b_l_middle2,-0.005484803,2.152184,-0.1142737,326.6766
3,1,L,b_l_middle3,0.0008012047,2.174002,-0.09867109,326.6766
3,1,L,b_l_ring1,0.002924492,2.109233,-0.1458724,326.6766
3,1,L,b_l_ring2,0.01093126,2.13852,-0.1214017,326.6766
3,1,L,b_l_ring3,0.01656979,2.158654,-0.1050004,326.6766
3,1,L,b_l_pinky0,-0.00455412,2.06207,-0.1731136,326.6766
3,1,L,b_l_pinky1,0.01845011,2.097491,-0.1557886,326.6766
3,1,L,b_l_pinky2,0.02826589,2.11878,-0.1359355,326.6766
3,1,L,b_l_pinky3,0.03622592,2.13454,-0.1258951,326.6766
3,1,L,l_thumb_finger_tip_marker,-0.08345413,2.166839,-0.1898129,326.6766
3,1,L,l_index_finger_tip_marker,-0.01939659,2.199843,-0.1033627,326.6766
3,1,L,l_middle_finger_tip_marker,0.006162161,2.190847,-0.08100381,326.6766
3,1,L,l_ring_finger_tip_marker,0.02035751,2.175489,-0.08777691,326.6766
3,1,L,l_pinky_finger_tip_marker,0.04270758,2.150822,-0.1126653,326.6766
3,1,R,b_r_wrist,0.2060828,2.031599,-0.1680353,326.6766
3,1,R,b_r_forearm_stub,0.2060828,2.031599,-0.1680353,326.6766
3,1,R,b_r_thumb0,0.2129766,2.055766,-0.1641813,326.6766
3,1,R,b_r_thumb1,0.2272497,2.075838,-0.1608555,326.6766
3,1,R,b_r_thumb2,0.238492,2.10633,-0.159904,326.6766
3,1,R,b_r_thumb3,0.2452547,2.138889,-0.1538913,326.6766
3,1,R,b_r_index1,0.2208169,2.111871,-0.1117979,326.6766
3,1,R,b_r_index2,0.2199732,2.145044,-0.09343082,326.6766
3,1,R,b_r_index3,0.2186773,2.167293,-0.08373766,326.6766
3,1,R,b_r_middle1,0.2001776,2.104913,-0.1068153,326.6766
3,1,R,b_r_middle2,0.1952949,2.139368,-0.08168168,326.6766
3,1,R,b_r_middle3,0.191386,2.163984,-0.0699454,326.6766
3,1,R,b_r_ring1,0.1811677,2.099108,-0.1129358,326.6766
3,1,R,b_r_ring2,0.1755036,2.13081,-0.09094524,326.6766
3,1,R,b_r_ring3,0.1716499,2.154708,-0.07998195,326.6766
3,1,R,b_r_pinky0,0.1793467,2.059285,-0.1507933,326.6766
3,1,R,b_r_pinky1,0.1634941,2.092746,-0.1240904,326.6766
3,1,R,b_r_pinky2,0.155545,2.116005,-0.1056625,326.6766
3,1,R,b_r_pinky3,0.150317,2.134871,-0.1002488,326.6766
3,1,R,r_thumb_finger_tip_marker,0.2553401,2.161336,-0.1531051,326.6766
3,1,R,r_index_finger_tip_marker,0.2165165,2.186078,-0.07174899,326.6766
3,1,R,r_middle_finger_tip_marker,0.1877009,2.183208,-0.0544057,326.6766
3,1,R,r_ring_finger_tip_marker,0.1692014,2.176169,-0.06867483,326.6766
3,1,R,r_pinky_finger_tip_marker,0.1469731,2.155583,-0.09377354,326.6766
3,1,L,b_l_wrist,-0.03644684,2.036756,-0.1821218,344.3924
3,1,L,b_l_forearm_stub,-0.03644684,2.036756,-0.1821218,344.3924
3,1,L,b_l_thumb0,-0.03900891,2.061978,-0.1840553,344.3924
3,1,L,b_l_thumb1,-0.05231843,2.082962,-0.1836463,344.3924
3,1,L,b_l_thumb2,-0.06274314,2.113498,-0.1876455,344.3924
3,1,L,b_l_thumb3,-0.07049238,2.146389,-0.1874369,344.3924
3,1,L,b_l_index1,-0.03364151,2.129292,-0.1467281,344.3924
3,1,L,b_l_index2,-0.0283745,2.160666,-0.1260791,344.3924
3,1,L,b_l_index3,-0.02414849,2.181778,-0.1148057,344.3924
3,1,L,b_l_middle1,-0.01409114,2.120176,-0.1409035,344.3924
3,1,L,b_l_middle2,-0.005144619,2.152955,-0.1146687,344.3924
3,1,L,b_l_middle3,0.001153493,2.174787,-0.0990901,344.3924
3,1,L,b_l_ring1,0.00320449,2.109845,-0.1460654,344.3924
3,1,L,b_l_ring2,0.01118928,2.13925,-0.1217296,344.3924
3,1,L,b_l_ring3,0.01681342,2.159466,-0.1054243,344.3924
3,1,L,b_l_pinky0,-0.004339599,2.062566,-0.1730877,344.3924
3,1,L,b_l_pinky1,0.01871432,2.098033,-0.1559241,344.3924
3,1,L,b_l_pinky2,0.02857561,2.119399,-0.1361753,344.3924
3,1,L,b_l_pinky3,0.03656742,2.1352,-0.1262257,344.3924
3,1,L,l_thumb_finger_tip_marker,-0.08312731,2.167377,-0.1899096,344.3924
3,1,L,l_index_finger_tip_marker,-0.01896408,2.200562,-0.1037818,344.3924
3,1,L,l_middle_finger_tip_marker,0.006505887,2.191606,-0.0813954,344.3924
3,1,L,l_ring_finger_tip_marker,0.02058623,2.176386,-0.08828191,344.3924
3,1,L,l_pinky_finger_tip_marker,0.04308298,2.151545,-0.1130902,344.3924
3,1,R,b_r_wrist,0.2060727,2.031991,-0.1680763,344.3924
3,1,R,b_r_forearm_stub,0.2060727,2.031991,-0.1680763,344.3924
3,1,R,b_r_thumb0,0.2129633,2.056172,-0.1642996,344.3924
3,1,R,b_r_thumb1,0.2272481,2.076245,-0.1610303,344.3924
3,1,R,b_r_thumb2,0.2384685,2.106753,-0.1603645,344.3924
3,1,R,b_r_thumb3,0.2451177,2.139388,-0.1546412,344.3924
3,1,R,b_r_index1,0.2207828,2.11245,-0.1120984,344.3924
3,1,R,b_r_index2,0.2199833,2.145684,-0.09384103,344.3924
3,1,R,b_r_index3,0.2187097,2.16798,-0.08425226,344.3924
3,1,R,b_r_middle1,0.2001426,2.105506,-0.1070993,344.3924
3,1,R,b_r_middle2,0.1952189,2.140043,-0.08208581,344.3924
3,1,R,b_r_middle3,0.1912879,2.164684,-0.07040988,344.3924
3,1,R,b_r_ring1,0.181135,2.09968,-0.1132066,344.3924
3,1,R,b_r_ring2,0.1754227,2.131444,-0.09131832,344.3924
3,1,R,b_r_ring3,0.1715387,2.155379,-0.08044709,344.3924
3,1,R,b_r_pinky0,0.179329,2.059733,-0.1509336,344.3924
3,1,R,b_r_pinky1,0.1634653,2.09328,-0.1243456,344.3924
3,1,R,b_r_pinky2,0.15554,2.116585,-0.1059665,344.3924
3,1,R,b_r_pinky3,0.1503274,2.135468,-0.1005984,344.3924
3,1,R,r_thumb_finger_tip_marker,0.2550974,2.161888,-0.1540573,344.3924
3,1,R,r_index_finger_tip_marker,0.2165662,2.186833,-0.07236899,344.3924
3,1,R,r_middle_finger_tip_marker,0.1875816,2.183947,-0.05492205,344.3924
3,1,R,r_ring_finger_tip_marker,0.1690611,2.176876,-0.06921476,344.3924
3,1,R,r_pinky_finger_tip_marker,0.1469961,2.156194,-0.09415976,344.3924
3,1,L,b_l_wrist,-0.0363007,2.037164,-0.1820075,358.8166
3,1,L,b_l_forearm_stub,-0.0363007,2.037164,-0.1820075,358.8166
3,1,L,b_l_thumb0,-0.03883214,2.062381,-0.1840367,358.8166
3,1,L,b_l_thumb1,-0.05209133,2.083399,-0.1837253,358.8166
3,1,L,b_l_thumb2,-0.0624495,2.113957,-0.187728,358.8166
3,1,L,b_l_thumb3,-0.07018572,2.146852,-0.187518,358.8166
3,1,L,b_l_index1,-0.03338966,2.129829,-0.146963,358.8166
3,1,L,b_l_index2,-0.02808116,2.161245,-0.1263878,358.8166
3,1,L,b_l_index3,-0.02383154,2.182367,-0.1151431,358.8166
3,1,L,b_l_middle1,-0.01385118,2.120712,-0.1411009,358.8166
3,1,L,b_l_middle2,-0.004874686,2.153581,-0.114989,358.8166
3,1,L,b_l_middle3,0.001427448,2.175422,-0.09942587,358.8166
3,1,L,b_l_ring1,0.003432832,2.11034,-0.146221,358.8166
3,1,L,b_l_ring2,0.01139864,2.139842,-0.1219947,358.8166
3,1,L,b_l_ring3,0.01701024,2.160122,-0.1057667,358.8166
3,1,L,b_l_pinky0,-0.004163867,2.062969,-0.1730658,358.8166
3,1,L,b_l_pinky1,0.01892999,2.098473,-0.1560325,358.8166
3,1,L,b_l_pinky2,0.02883228,2.119903,-0.1363738,358.8166
3,1,L,b_l_pinky3,0.03685245,2.135738,-0.1265005,358.8166
3,1,L,l_thumb_finger_tip_marker,-0.08287081,2.167809,-0.1899857,358.8166
3,1,L,l_index_finger_tip_marker,-0.01863031,2.201152,-0.1041269,358.8166
3,1,L,l_middle_finger_tip_marker,0.006768863,2.192224,-0.08171149,358.8166
3,1,L,l_ring_finger_tip_marker,0.02077013,2.177112,-0.08868959,358.8166
3,1,L,l_pinky_finger_tip_marker,0.04339853,2.152133,-0.1134438,358.8166
3,1,R,b_r_wrist,0.2060637,2.032309,-0.1681087,358.8166
3,1,R,b_r_forearm_stub,0.2060637,2.032309,-0.1681087,358.8166
3,1,R,b_r_thumb0,0.2129519,2.0565,-0.1643941,358.8166
3,1,R,b_r_thumb1,0.2272398,2.076578,-0.1611725,358.8166
3,1,R,b_r_thumb2,0.2384343,2.1071,-0.1607281,358.8166
3,1,R,b_r_thumb3,0.2449921,2.139791,-0.1552293,358.8166
3,1,R,b_r_index1,0.2207555,2.112916,-0.1123394,358.8166
3,1,R,b_r_index2,0.219994,2.146198,-0.09416785,358.8166
3,1,R,b_r_index3,0.2187409,2.168528,-0.08465642,358.8166
3,1,R,b_r_middle1,0.2001146,2.105984,-0.107327,358.8166
3,1,R,b_r_middle2,0.1951575,2.140586,-0.08241098,358.8166
3,1,R,b_r_middle3,0.1912084,2.165249,-0.07078686,358.8166
3,1,R,b_r_ring1,0.1811088,2.10014,-0.1134234,358.8166
3,1,R,b_r_ring2,0.1753557,2.13196,-0.09162638,358.8166
3,1,R,b_r_ring3,0.171446,2.155926,-0.08083268,358.8166
3,1,R,b_r_pinky0,0.1793142,2.060094,-0.1510455,358.8166
3,1,R,b_r_pinky1,0.1634422,2.09371,-0.1245497,358.8166
3,1,R,b_r_pinky2,0.155542,2.11706,-0.1062168,358.8166
3,1,R,b_r_pinky3,0.1503466,2.13596,-0.1008926,358.8166
3,1,R,r_thumb_finger_tip_marker,0.2548887,2.162332,-0.1548032,358.8166
3,1,R,r_index_finger_tip_marker,0.2166129,2.187435,-0.07285687,358.8166
3,1,R,r_middle_finger_tip_marker,0.1874844,2.184544,-0.05534403,358.8166
3,1,R,r_ring_finger_tip_marker,0.1689439,2.177453,-0.06966475,358.8166
3,1,R,r_pinky_finger_tip_marker,0.1470302,2.1567,-0.09448956,358.8166
3,1,L,b_l_wrist,-0.03602045,2.037902,-0.1818018,376.172
3,1,L,b_l_forearm_stub,-0.03602045,2.037902,-0.1818018,376.172
3,1,L,b_l_thumb0,-0.03849572,2.063111,-0.1840066,376.172
3,1,L,b_l_thumb1,-0.05167614,2.08418,-0.1838686,376.172
3,1,L,b_l_thumb2,-0.06192924,2.114767,-0.1879165,376.172
3,1,L,b_l_thumb3,-0.06964782,2.147666,-0.1877466,376.172
3,1,L,b_l_index1,-0.03292351,2.130801,-0.1473977,376.172
3,1,L,b_l_index2,-0.02755931,2.162311,-0.1269804,376.172
3,1,L,b_l_index3,-0.02328112,2.18346,-0.1157968,376.172
3,1,L,b_l_middle1,-0.01340785,2.121683,-0.141463,376.172
3,1,L,b_l_middle2,-0.004393785,2.154718,-0.1155762,376.172
3,1,L,b_l_middle3,0.001907473,2.176589,-0.1000534,376.172
3,1,L,b_l_ring1,0.003855877,2.111238,-0.1465026,376.172
3,1,L,b_l_ring2,0.01179609,2.140909,-0.1224767,376.172
3,1,L,b_l_ring3,0.01739083,2.161305,-0.1063877,376.172
3,1,L,b_l_pinky0,-0.003831537,2.063699,-0.1730229,376.172
3,1,L,b_l_pinky1,0.01933175,2.099269,-0.1562241,376.172
3,1,L,b_l_pinky2,0.02930885,2.120821,-0.1367373,376.172
3,1,L,b_l_pinky3,0.03738145,2.136715,-0.1270036,376.172
3,1,L,l_thumb_finger_tip_marker,-0.08239571,2.168583,-0.1902333,376.172
3,1,L,l_index_finger_tip_marker,-0.01805878,2.202261,-0.1048196,376.172
3,1,L,l_middle_finger_tip_marker,0.007226601,2.193391,-0.08233309,376.172
3,1,L,l_ring_finger_tip_marker,0.02113196,2.178416,-0.08942839,376.172
3,1,L,l_pinky_finger_tip_marker,0.04398356,2.153202,-0.1140905,376.172
3,1,R,b_r_wrist,0.2060369,2.032866,-0.1681591,376.172
3,1,R,b_r_forearm_stub,0.2060369,2.032866,-0.1681591,376.172
3,1,R,b_r_thumb0,0.2129227,2.057074,-0.1645526,376.172
3,1,R,b_r_thumb1,0.2272027,2.077171,-0.1614202,376.172
3,1,R,b_r_thumb2,0.2383406,2.107717,-0.1613183,376.172
3,1,R,b_r_thumb3,0.2447587,2.140492,-0.156168,376.172
3,1,R,b_r_index1,0.2207073,2.113726,-0.1127532,376.172
3,1,R,b_r_index2,0.2200092,2.147088,-0.09472577,376.172
3,1,R,b_r_index3,0.2187929,2.169469,-0.08533059,376.172
3,1,R,b_r_middle1,0.2000652,2.106816,-0.1077155,376.172
3,1,R,b_r_middle2,0.195059,2.141533,-0.08296917,376.172
3,1,R,b_r_middle3,0.1910827,2.166238,-0.07144464,376.172
3,1,R,b_r_ring1,0.1810616,2.100943,-0.113791,376.172
3,1,R,b_r_ring2,0.1752442,2.132871,-0.09216987,376.172
3,1,R,b_r_ring3,0.1712938,2.156892,-0.08151513,376.172
3,1,R,b_r_pinky0,0.1792807,2.060726,-0.1512308,376.172
3,1,R,b_r_pinky1,0.1633987,2.094461,-0.1248933,376.172
3,1,R,b_r_pinky2,0.15555,2.117906,-0.1066591,376.172
3,1,R,b_r_pinky3,0.1503913,2.136842,-0.1014273,376.172
3,1,R,r_thumb_finger_tip_marker,0.254533,2.16309,-0.1559891,376.172
3,1,R,r_index_finger_tip_marker,0.216692,2.188463,-0.07366654,376.172
3,1,R,r_middle_finger_tip_marker,0.187332,2.185596,-0.05608801,376.172
3,1,R,r_ring_finger_tip_marker,0.1687529,2.178477,-0.07046662,376.172
3,1,R,r_pinky_finger_tip_marker,0.1471082,2.157611,-0.09510352,376.172
3,1,L,b_l_wrist,-0.03588393,2.038245,-0.1817068,390.4158
3,1,L,b_l_forearm_stub,-0.03588393,2.038245,-0.1817068,390.4158
3,1,L,b_l_thumb0,-0.0383328,2.063449,-0.1839942,390.4158
3,1,L,b_l_thumb1,-0.05148061,2.084539,-0.1839359,390.4158
3,1,L,b_l_thumb2,-0.06168991,2.115136,-0.1880173,390.4158
3,1,L,b_l_thumb3,-0.06940342,2.148037,-0.187879,390.4158
3,1,L,b_l_index1,-0.0327027,2.131252,-0.1476036,390.4158
3,1,L,b_l_index2,-0.02731951,2.162811,-0.1272679,390.4158
3,1,L,b_l_index3,-0.02303321,2.183975,-0.1161153,390.4158
3,1,L,b_l_middle1,-0.01319818,2.122133,-0.1416333,390.4158
3,1,L,b_l_middle2,-0.004172853,2.155249,-0.1158522,390.4158
3,1,L,b_l_middle3,0.002124618,2.177136,-0.1003516,390.4158
3,1,L,b_l_ring1,0.004056425,2.111655,-0.1466336,390.4158
3,1,L,b_l_ring2,0.01198684,2.141405,-0.1227017,390.4158
3,1,L,b_l_ring3,0.01757513,2.161853,-0.1066771,390.4158
3,1,L,b_l_pinky0,-0.003671385,2.064038,-0.1730016,390.4158
3,1,L,b_l_pinky1,0.01952305,2.099639,-0.1563114,390.4158
3,1,L,b_l_pinky2,0.02953539,2.121249,-0.1369078,390.4158
3,1,L,b_l_pinky3,0.03763288,2.137171,-0.12724,390.4158
3,1,L,l_thumb_finger_tip_marker,-0.08217245,2.168939,-0.1903835,390.4158
3,1,L,l_index_finger_tip_marker,-0.01780452,2.20279,-0.1051639,390.4158
3,1,L,l_middle_finger_tip_marker,0.0074319,2.193949,-0.08263752,390.4158
3,1,L,l_ring_finger_tip_marker,0.02130855,2.17902,-0.08977256,390.4158
3,1,L,l_pinky_finger_tip_marker,0.04426151,2.153699,-0.1143944,390.4158
3,1,R,b_r_wrist,0.2060204,2.033116,-0.168179,390.4158
3,1,R,b_r_forearm_stub,0.2060204,2.033116,-0.168179,390.4158
3,1,R,b_r_thumb0,0.2129057,2.057332,-0.1646212,390.4158
3,1,R,b_r_thumb1,0.2271774,2.077442,-0.1615312,390.4158
3,1,R,b_r_thumb2,0.2382855,2.107998,-0.1615693,390.4158
3,1,R,b_r_thumb3,0.2446462,2.140807,-0.1565618,390.4158
3,1,R,b_r_index1,0.2206852,2.114089,-0.1129364,390.4158
3,1,R,b_r_index2,0.2200157,2.147485,-0.09497172,390.4158
3,1,R,b_r_index3,0.2188168,2.169887,-0.08562236,390.4158
3,1,R,b_r_middle1,0.2000426,2.107189,-0.1078866,390.4158
3,1,R,b_r_middle2,0.1950174,2.141958,-0.0832165,390.4158
3,1,R,b_r_middle3,0.1910303,2.166684,-0.07173989,390.4158
3,1,R,b_r_ring1,0.1810396,2.101304,-0.1139519,390.4158
3,1,R,b_r_ring2,0.1751953,2.133285,-0.09241626,390.4158
3,1,R,b_r_ring3,0.1712278,2.157331,-0.08182573,390.4158
3,1,R,b_r_pinky0,0.1792624,2.061011,-0.1513099,390.4158
3,1,R,b_r_pinky1,0.1633778,2.0948,-0.1250426,390.4158
3,1,R,b_r_pinky2,0.155556,2.118293,-0.1068592,390.4158
3,1,R,b_r_pinky3,0.1504168,2.137247,-0.1016748,390.4158
3,1,R,r_thumb_finger_tip_marker,0.2543721,2.163426,-0.156485,390.4158
3,1,R,r_index_finger_tip_marker,0.2167287,2.188918,-0.07401611,390.4158
3,1,R,r_middle_finger_tip_marker,0.1872689,2.186073,-0.05642475,390.4158
3,1,R,r_ring_finger_tip_marker,0.1686707,2.178943,-0.07083376,390.4158
3,1,R,r_pinky_finger_tip_marker,0.1471518,2.158032,-0.09539249,390.4158
3,1,L,b_l_wrist,-0.03561314,2.038169,-0.1818336,407.4063
3,1,L,b_l_forearm_stub,-0.03561314,2.038169,-0.1818336,407.4063
3,1,L,b_l_thumb0,-0.03803504,2.06337,-0.1841847,407.4063
3,1,L,b_l_thumb1,-0.05122815,2.084431,-0.184145,407.4063
3,1,L,b_l_thumb2,-0.06151219,2.115005,-0.1882204,407.4063
3,1,L,b_l_thumb3,-0.06925507,2.147898,-0.188087,407.4063
3,1,L,b_l_index1,-0.03236457,2.131257,-0.1479563,407.4063
3,1,L,b_l_index2,-0.02683426,2.162936,-0.1278492,407.4063
3,1,L,b_l_index3,-0.02244555,2.184174,-0.1168786,407.4063
3,1,L,b_l_middle1,-0.0128737,2.122133,-0.1419489,407.4063
3,1,L,b_l_middle2,-0.003680066,2.15525,-0.1162308,407.4063
3,1,L,b_l_middle3,0.002711309,2.177094,-0.1007078,407.4063
3,1,L,b_l_ring1,0.004374179,2.111624,-0.1469104,407.4063
3,1,L,b_l_ring2,0.01243966,2.141392,-0.1230456,407.4063
3,1,L,b_l_ring3,0.01812028,2.161849,-0.1070651,407.4063
3,1,L,b_l_pinky0,-0.003381379,2.063951,-0.1731674,407.4063
3,1,L,b_l_pinky1,0.01983608,2.099569,-0.1565469,407.4063
3,1,L,b_l_pinky2,0.02986247,2.121336,-0.1373267,407.4063
3,1,L,b_l_pinky3,0.037965,2.137339,-0.1277975,407.4063
3,1,L,l_thumb_finger_tip_marker,-0.0820444,2.168789,-0.1905806,407.4063
3,1,L,l_index_finger_tip_marker,-0.01710964,2.203091,-0.1061582,407.4063
3,1,L,l_middle_finger_tip_marker,0.008091691,2.193875,-0.08298469,407.4063
3,1,L,l_ring_finger_tip_marker,0.02193314,2.179035,-0.09019696,407.4063
3,1,L,l_pinky_finger_tip_marker,0.04460144,2.153984,-0.1151072,407.4063
3,1,R,b_r_wrist,0.2061127,2.033031,-0.1684428,407.4063
3,1,R,b_r_forearm_stub,0.2061127,2.033031,-0.1684428,407.4063
3,1,R,b_r_thumb0,0.2129875,2.057253,-0.1649121,407.4063
3,1,R,b_r_thumb1,0.2272211,2.077393,-0.1618399,407.4063
3,1,R,b_r_thumb2,0.238257,2.107975,-0.1620073,407.4063
3,1,R,b_r_thumb3,0.2445281,2.140822,-0.1571384,407.4063
3,1,R,b_r_index1,0.2206647,2.114097,-0.1133062,407.4063
3,1,R,b_r_index2,0.2199417,2.147507,-0.09537064,407.4063
3,1,R,b_r_index3,0.2187128,2.169915,-0.08604018,407.4063
3,1,R,b_r_middle1,0.2000143,2.107201,-0.1082822,407.4063
3,1,R,b_r_middle2,0.1949794,2.142061,-0.08374372,407.4063
3,1,R,b_r_middle3,0.1909942,2.166829,-0.07235585,407.4063
3,1,R,b_r_ring1,0.1810232,2.101303,-0.1143719,407.4063
3,1,R,b_r_ring2,0.1750977,2.133435,-0.09308413,407.4063
3,1,R,b_r_ring3,0.1710858,2.157551,-0.08266968,407.4063
3,1,R,b_r_pinky0,0.1793198,2.060949,-0.1516673,407.4063
3,1,R,b_r_pinky1,0.1633824,2.094778,-0.1254837,407.4063
3,1,R,b_r_pinky2,0.1554713,2.118369,-0.1074671,407.4063
3,1,R,b_r_pinky3,0.1503026,2.137355,-0.1024303,407.4063
3,1,R,r_thumb_finger_tip_marker,0.2541449,2.163488,-0.1571441,407.4063
3,1,R,r_index_finger_tip_marker,0.2165827,2.188985,-0.07450537,407.4063
3,1,R,r_middle_finger_tip_marker,0.1872264,2.186267,-0.05710489,407.4063
3,1,R,r_ring_finger_tip_marker,0.1684845,2.179237,-0.07183772,407.4063
3,1,R,r_pinky_finger_tip_marker,0.1469891,2.158165,-0.0962561,407.4063
3,1,L,b_l_wrist,-0.03561194,2.038169,-0.1818342,422.9736
3,1,L,b_l_forearm_stub,-0.03561194,2.038169,-0.1818342,422.9736
3,1,L,b_l_thumb0,-0.03803372,2.063369,-0.1841856,422.9736
3,1,L,b_l_thumb1,-0.05122703,2.084431,-0.184146,422.9736
3,1,L,b_l_thumb2,-0.06151142,2.115004,-0.1882213,422.9736
3,1,L,b_l_thumb3,-0.06925441,2.147898,-0.1880879,422.9736
3,1,L,b_l_index1,-0.03236307,2.131257,-0.1479579,422.9736
3,1,L,b_l_index2,-0.02683211,2.162937,-0.1278518,422.9736
3,1,L,b_l_index3,-0.02244294,2.184175,-0.116882,422.9736
3,1,L,b_l_middle1,-0.01287226,2.122133,-0.1419503,422.9736
3,1,L,b_l_middle2,-0.003677889,2.155251,-0.1162325,422.9736
3,1,L,b_l_middle3,0.002713902,2.177094,-0.1007094,422.9736
3,1,L,b_l_ring1,0.004375578,2.111624,-0.1469116,422.9736
3,1,L,b_l_ring2,0.01244165,2.141392,-0.1230472,422.9736
3,1,L,b_l_ring3,0.01812269,2.161849,-0.1070668,422.9736
3,1,L,b_l_pinky0,-0.003380103,2.063951,-0.1731681,422.9736
3,1,L,b_l_pinky1,0.01983745,2.099569,-0.1565479,422.9736
3,1,L,b_l_pinky2,0.02986392,2.121337,-0.1373286,422.9736
3,1,L,b_l_pinky3,0.03796647,2.13734,-0.1278,422.9736
3,1,L,l_thumb_finger_tip_marker,-0.08204383,2.168788,-0.1905814,422.9736
3,1,L,l_index_finger_tip_marker,-0.01710655,2.203093,-0.1061626,422.9736
3,1,L,l_middle_finger_tip_marker,0.008094597,2.193875,-0.08298623,422.9736
3,1,L,l_ring_finger_tip_marker,0.02193589,2.179035,-0.09019886,422.9736
3,1,L,l_pinky_finger_tip_marker,0.04460293,2.153985,-0.1151104,422.9736
3,1,R,b_r_wrist,0.2061131,2.033031,-0.1684439,422.9736
3,1,R,b_r_forearm_stub,0.2061131,2.033031,-0.1684439,422.9736
3,1,R,b_r_thumb0,0.2129879,2.057253,-0.1649134,422.9736
3,1,R,b_r_thumb1,0.2272213,2.077393,-0.1618413,422.9736
3,1,R,b_r_thumb2,0.2382569,2.107975,-0.1620092,422.9736
3,1,R,b_r_thumb3,0.2445276,2.140823,-0.1571409,422.9736
3,1,R,b_r_index1,0.2206646,2.114097,-0.1133079,422.9736
3,1,R,b_r_index2,0.2199414,2.147507,-0.0953724,422.9736
3,1,R,b_r_index3,0.2187124,2.169915,-0.08604202,422.9736
3,1,R,b_r_middle1,0.2000142,2.107201,-0.1082839,422.9736
3,1,R,b_r_middle2,0.1949793,2.142062,-0.08374606,422.9736
3,1,R,b_r_middle3,0.1909941,2.166829,-0.07235859,422.9736
3,1,R,b_r_ring1,0.1810232,2.101303,-0.1143738,422.9736
3,1,R,b_r_ring2,0.1750973,2.133435,-0.0930871,422.9736
3,1,R,b_r_ring3,0.1710852,2.157552,-0.08267343,422.9736
3,1,R,b_r_pinky0,0.1793201,2.060948,-0.1516688,422.9736
3,1,R,b_r_pinky1,0.1633825,2.094777,-0.1254856,422.9736
3,1,R,b_r_pinky2,0.1554709,2.118369,-0.1074698,422.9736
3,1,R,b_r_pinky3,0.1503021,2.137355,-0.1024336,422.9736
3,1,R,r_thumb_finger_tip_marker,0.2541439,2.163488,-0.157147,422.9736
3,1,R,r_index_finger_tip_marker,0.216582,2.188985,-0.07450752,422.9736
3,1,R,r_middle_finger_tip_marker,0.1872262,2.186268,-0.05710791,422.9736
3,1,R,r_ring_finger_tip_marker,0.1684837,2.179239,-0.0718422,422.9736
3,1,R,r_pinky_finger_tip_marker,0.1469884,2.158165,-0.09625994,422.9736
